order_id,product_id,quantity,product_name,category,price,customer_id,order_date,region,customer_name,city,signup_date,revenue,order_year,order_month,order_weekday,customer_tenure,order_total,order_quantity,order_size_category,total_spent,order_count,avg_order_value,unique_products,categories_bought,archetype,projected_clv
O0615,P031,3,Product_31,Clothing,44208.0,C013,2025-01-25,East,Customer_13,Lucknow,2025-07-12,132624.0,2025.0,1.0,Saturday,349,661344.0,17,,1771147.0,5,93218.26315789473,15,5,Loyal Spenders,2089813.5238095238
O0734,P029,1,Product_29,Electronics,59411.0,C053,2025-12-15,Central,Customer_53,Indore,2024-10-01,59411.0,2025.0,12.0,Monday,633,59411.0,1,Small,1117666.0,6,101606.0,9,3,New or Inactive,728920.2033898305
O0100,P049,2,Product_49,Furniture,54274.0,C154,2025-12-17,North,Customer_154,Indore,2024-01-03,108548.0,2025.0,12.0,Wednesday,905,189279.0,7,Large,1059972.0,4,105997.2,9,3,New or Inactive,728920.2033898305
O0003,P022,3,Product_22,Clothing,36255.0,C198,2025-02-05,East,Customer_198,Jaipur,2025-09-18,108765.0,2025.0,2.0,Wednesday,281,198112.0,9,Large,913956.0,4,101550.66666666667,9,5,Explorers,1159932.0363636364
O0850,P041,3,Product_41,Home & Kitchen,53075.0,C146,2025-12-21,West,Customer_146,Hyderabad,2024-04-10,159225.0,2025.0,12.0,Sunday,807,521721.0,18,,1915510.0,6,87068.63636363637,16,5,Loyal Spenders,2089813.5238095238
O0561,P034,3,Product_34,Home & Kitchen,41175.0,C131,2025-07-05,South,Customer_131,Bhopal,2025-03-17,123525.0,2025.0,7.0,Saturday,466,350670.0,10,,1439204.0,5,119933.66666666667,11,5,Explorers,1159932.0363636364
O0719,P007,1,Product_7,Furniture,18965.0,C031,2025-12-20,East,Customer_31,Pune,2025-12-22,18965.0,2025.0,12.0,Saturday,186,111755.0,7,Large,644926.0,4,53743.833333333336,12,5,Explorers,1159932.0363636364
O0919,P011,4,Product_11,Home & Kitchen,36654.0,C103,2025-10-26,Central,Customer_103,Jaipur,2025-06-24,146616.0,2025.0,10.0,Sunday,367,280505.0,11,,2099535.0,5,110501.84210526316,16,4,Occasional Buyers,985968.4242424242
O0144,P046,4,Product_46,Home & Kitchen,15077.0,C004,2025-02-22,Central,Customer_4,Bangalore,2024-04-14,60308.0,2025.0,2.0,Saturday,803,60308.0,4,Medium,769750.0,4,96218.75,8,4,New or Inactive,728920.2033898305
O0110,P017,5,Product_17,Furniture,11089.0,C112,2025-08-27,Central,Customer_112,Delhi,2024-09-10,55445.0,2025.0,8.0,Wednesday,654,130485.0,9,Large,1762004.0,6,103647.29411764706,14,5,Loyal Spenders,2089813.5238095238
O0201,P013,1,Product_13,Home & Kitchen,54852.0,C114,2025-11-17,North,Customer_114,Ahmedabad,2024-01-22,54852.0,2025.0,11.0,Monday,886,377505.0,7,Large,1757867.0,7,97659.27777777778,17,5,High‑Value Regulars,2425420.28
O0953,P026,2,Product_26,Home & Kitchen,8852.0,C055,2025-12-27,South,Customer_55,Kolkata,2024-11-18,17704.0,2025.0,12.0,Saturday,585,532665.0,18,,870455.0,3,124350.71428571429,6,5,Explorers,1159932.0363636364
O0469,P013,3,Product_13,Home & Kitchen,54852.0,C042,2025-08-03,South,Customer_42,Bhopal,2025-10-25,164556.0,2025.0,8.0,Sunday,244,559409.0,19,,860188.0,2,95576.44444444444,7,5,Explorers,1159932.0363636364
O0111,P049,4,Product_49,Furniture,54274.0,C083,2025-05-18,South,Customer_83,Mumbai,2024-09-26,217096.0,2025.0,5.0,Sunday,638,539280.0,10,,1801288.0,7,94804.63157894737,15,5,High‑Value Regulars,2425420.28
O0048,P041,5,Product_41,Home & Kitchen,53075.0,C153,2025-10-14,East,Customer_153,Mumbai,2024-06-17,265375.0,2025.0,10.0,Tuesday,739,488700.0,12,,2778626.0,10,126301.18181818182,18,5,High‑Value Regulars,2425420.28
O0127,P050,4,Product_50,Clothing,15109.0,C149,2025-12-06,East,Customer_149,Delhi,2024-08-30,60436.0,2025.0,12.0,Saturday,665,389710.0,11,,1761303.0,6,92700.15789473684,17,5,Loyal Spenders,2089813.5238095238
O0469,P043,5,Product_43,Clothing,52101.0,C042,2025-08-03,South,Customer_42,Bhopal,2025-10-25,260505.0,2025.0,8.0,Sunday,244,559409.0,19,,860188.0,2,95576.44444444444,7,5,Explorers,1159932.0363636364
O0980,P033,2,Product_33,Sports,58442.0,C126,2025-12-17,West,Customer_126,Bangalore,2025-08-07,116884.0,2025.0,12.0,Wednesday,323,597229.0,12,,941869.0,2,156978.16666666666,6,4,Occasional Buyers,985968.4242424242
O0987,P032,1,Product_32,Electronics,23678.0,C191,2025-10-17,West,Customer_191,Hyderabad,2024-08-06,23678.0,2025.0,10.0,Friday,689,741325.0,17,,1863042.0,5,103502.33333333333,14,4,Occasional Buyers,985968.4242424242
O0544,P048,1,Product_48,Home & Kitchen,23415.0,C040,2025-11-06,West,Customer_40,Pune,2025-11-17,23415.0,2025.0,11.0,Thursday,221,357366.0,10,,2026075.0,7,92094.31818181818,19,5,High‑Value Regulars,2425420.28
O0567,P028,5,Product_28,Furniture,59415.0,C080,2025-02-03,West,Customer_80,Ahmedabad,2024-04-24,297075.0,2025.0,2.0,Monday,793,464393.0,10,,2735809.0,9,130276.61904761905,15,5,High‑Value Regulars,2425420.28
O0495,P033,2,Product_33,Sports,58442.0,C162,2025-01-09,Central,Customer_162,Mumbai,2025-08-16,116884.0,2025.0,1.0,Thursday,314,244110.0,5,Large,1536129.0,5,90360.5294117647,13,5,Explorers,1159932.0363636364
O0709,P038,2,Product_38,Home & Kitchen,2124.0,C064,2025-06-15,North,Customer_64,Indore,2025-08-20,4248.0,2025.0,6.0,Sunday,310,121092.0,9,Large,903815.0,4,90381.5,9,4,New or Inactive,728920.2033898305
O0749,P009,1,Product_9,Furniture,13842.0,C097,2025-07-13,North,Customer_97,Kolkata,2024-03-21,13842.0,2025.0,7.0,Sunday,827,289699.0,8,Large,458711.0,2,114677.75,4,2,Occasional Buyers,985968.4242424242
O0397,P043,5,Product_43,Clothing,52101.0,C164,2025-12-30,West,Customer_164,Mumbai,2024-11-17,260505.0,2025.0,12.0,Tuesday,586,554380.0,13,,3230728.0,7,119656.5925925926,21,5,High‑Value Regulars,2425420.28
O0621,P021,5,Product_21,Electronics,58375.0,C014,2025-07-25,Central,Customer_14,Indore,2024-08-13,291875.0,2025.0,7.0,Friday,682,555371.0,12,,555371.0,1,138842.75,4,3,Occasional Buyers,985968.4242424242
O0903,P025,4,Product_25,Sports,10205.0,C052,2025-12-22,West,Customer_52,Mumbai,2024-11-19,40820.0,2025.0,12.0,Monday,584,56482.0,6,Large,776366.0,4,70578.72727272728,11,5,Explorers,1159932.0363636364
O0624,P045,2,Product_45,Electronics,56768.0,C130,2025-07-17,West,Customer_130,Delhi,2024-04-09,113536.0,2025.0,7.0,Thursday,808,786610.0,21,,2263853.0,10,87071.26923076923,21,5,High‑Value Regulars,2425420.28
O0281,P026,3,Product_26,Home & Kitchen,8852.0,C120,2025-02-28,North,Customer_120,Pune,2024-03-10,26556.0,2025.0,2.0,Friday,838,195559.0,8,Large,1109779.0,5,73985.26666666666,14,5,Explorers,1159932.0363636364
O0994,P019,4,Product_19,Home & Kitchen,37259.0,C009,2025-06-02,West,Customer_9,Pune,2024-08-26,149036.0,2025.0,6.0,Monday,669,538718.0,11,,1674473.0,5,98498.41176470589,15,5,Explorers,1159932.0363636364
O0825,P009,2,Product_9,Furniture,13842.0,C130,2025-04-22,West,Customer_130,Delhi,2024-04-09,27684.0,2025.0,4.0,Tuesday,808,341590.0,8,Large,2263853.0,10,87071.26923076923,21,5,High‑Value Regulars,2425420.28
O0423,P039,5,Product_39,Clothing,48771.0,C020,2025-05-27,North,Customer_20,Pune,2024-12-10,243855.0,2025.0,5.0,Tuesday,563,512197.0,14,,1246106.0,5,103842.16666666667,12,4,New or Inactive,728920.2033898305
O0307,P045,5,Product_45,Electronics,56768.0,C092,2025-11-27,North,Customer_92,Kolkata,2024-11-27,283840.0,2025.0,11.0,Thursday,576,407068.0,13,,756553.0,4,84061.44444444444,8,4,New or Inactive,728920.2033898305
O0882,P021,5,Product_21,Electronics,58375.0,C023,2025-01-14,East,Customer_23,Ahmedabad,2024-12-18,291875.0,2025.0,1.0,Tuesday,555,668265.0,13,,833853.0,2,138975.5,5,3,Occasional Buyers,985968.4242424242
O0648,P014,2,Product_14,Furniture,3389.0,C123,2025-10-26,South,Customer_123,Pune,2024-10-12,6778.0,2025.0,10.0,Sunday,622,318982.0,9,Large,1386794.0,4,138679.4,9,5,Explorers,1159932.0363636364
O0215,P040,3,Product_40,Furniture,51774.0,C099,2025-03-16,South,Customer_99,Delhi,2025-06-29,155322.0,2025.0,3.0,Sunday,362,613024.0,13,,1318700.0,4,109891.66666666667,12,5,Explorers,1159932.0363636364
O0704,P023,2,Product_23,Electronics,55196.0,C146,2025-06-01,South,Customer_146,Hyderabad,2024-04-10,110392.0,2025.0,6.0,Sunday,807,535736.0,13,,1915510.0,6,87068.63636363637,16,5,Loyal Spenders,2089813.5238095238
O0728,P042,2,Product_42,Clothing,17985.0,C181,2025-09-28,East,Customer_181,Pune,2025-11-16,35970.0,2025.0,9.0,Sunday,222,426849.0,14,,1753310.0,7,87665.5,14,5,Frequent but Low‑Value,1457817.2857142857
O0516,P035,3,Product_35,Clothing,16014.0,C052,2025-01-23,North,Customer_52,Mumbai,2024-11-19,48042.0,2025.0,1.0,Thursday,584,195040.0,9,Large,776366.0,4,70578.72727272728,11,5,Explorers,1159932.0363636364
O0728,P008,3,Product_8,Sports,14303.0,C181,2025-09-28,East,Customer_181,Pune,2025-11-16,42909.0,2025.0,9.0,Sunday,222,426849.0,14,,1753310.0,7,87665.5,14,5,Frequent but Low‑Value,1457817.2857142857
O0576,P031,5,Product_31,Clothing,44208.0,C078,2025-03-20,South,Customer_78,Bhopal,2025-07-03,221040.0,2025.0,3.0,Thursday,358,419387.0,11,,1620187.0,6,101261.6875,15,4,New or Inactive,728920.2033898305
O0585,P043,4,Product_43,Clothing,52101.0,C169,2025-03-29,Central,Customer_169,Hyderabad,2024-03-23,208404.0,2025.0,3.0,Saturday,825,208404.0,4,Medium,2814919.0,6,148153.63157894736,18,5,Loyal Spenders,2089813.5238095238
O0691,P048,5,Product_48,Home & Kitchen,23415.0,C190,2025-10-01,North,Customer_190,Delhi,2024-03-16,117075.0,2025.0,10.0,Wednesday,832,171090.0,6,Large,1669156.0,6,111277.06666666667,13,4,Occasional Buyers,985968.4242424242
O0293,P028,1,Product_28,Furniture,59415.0,C119,2025-11-22,East,Customer_119,Bhopal,2024-03-01,59415.0,2025.0,11.0,Saturday,847,127363.0,4,Medium,2018284.0,9,80731.36,18,5,High‑Value Regulars,2425420.28
O0536,P007,1,Product_7,Furniture,18965.0,C164,2025-05-21,North,Customer_164,Mumbai,2024-11-17,18965.0,2025.0,5.0,Wednesday,586,991766.0,18,,3230728.0,7,119656.5925925926,21,5,High‑Value Regulars,2425420.28
O0391,P010,1,Product_10,Furniture,33622.0,C181,2025-09-30,South,Customer_181,Pune,2025-11-16,33622.0,2025.0,9.0,Tuesday,222,387909.0,10,,1753310.0,7,87665.5,14,5,Frequent but Low‑Value,1457817.2857142857
O0687,P004,2,Product_4,Electronics,58808.0,C167,2025-09-02,South,Customer_167,Hyderabad,2025-06-27,117616.0,2025.0,9.0,Tuesday,364,190644.0,4,Medium,2047108.0,5,102355.4,18,5,Loyal Spenders,2089813.5238095238
O0274,P049,2,Product_49,Furniture,54274.0,C094,2025-10-24,South,Customer_94,Delhi,2025-01-06,108548.0,2025.0,10.0,Friday,536,340740.0,6,Large,1193400.0,6,70200.0,14,4,New or Inactive,728920.2033898305
O0294,P044,3,Product_44,Electronics,25570.0,C105,2025-11-29,North,Customer_105,Pune,2025-07-06,76710.0,2025.0,11.0,Saturday,355,193594.0,5,Large,1223584.0,7,94121.84615384616,12,5,Frequent but Low‑Value,1457817.2857142857
O0150,P004,3,Product_4,Electronics,58808.0,C176,2025-11-19,North,Customer_176,Mumbai,2025-09-26,176424.0,2025.0,11.0,Wednesday,273,283594.0,9,Large,788091.0,3,98511.375,7,3,New or Inactive,728920.2033898305
O0209,P049,5,Product_49,Furniture,54274.0,C030,2025-04-26,West,Customer_30,Ahmedabad,2025-08-14,271370.0,2025.0,4.0,Saturday,316,526824.0,15,,2821245.0,10,122662.82608695653,22,5,High‑Value Regulars,2425420.28
O0034,P023,4,Product_23,Electronics,55196.0,C024,2025-06-21,South,Customer_24,Kolkata,2024-09-27,220784.0,2025.0,6.0,Saturday,637,300531.0,15,,1813274.0,6,106663.17647058824,13,5,Loyal Spenders,2089813.5238095238
O0105,P040,5,Product_40,Furniture,51774.0,C111,2025-02-24,East,Customer_111,Hyderabad,2025-04-07,258870.0,2025.0,2.0,Monday,445,326320.0,10,,1814615.0,10,82482.5,19,5,High‑Value Regulars,2425420.28
O0886,P015,5,Product_15,Electronics,22359.0,C200,2025-07-18,North,Customer_200,Mumbai,2025-11-14,111795.0,2025.0,7.0,Friday,224,233040.0,10,,1124917.0,3,124990.77777777778,8,3,Occasional Buyers,985968.4242424242
O0399,P016,5,Product_16,Clothing,42253.0,C084,2025-01-11,South,Customer_84,Hyderabad,2024-07-01,211265.0,2025.0,1.0,Saturday,725,211265.0,5,Large,992885.0,5,99288.5,9,5,Explorers,1159932.0363636364
O0804,P045,3,Product_45,Electronics,56768.0,C128,2025-09-20,West,Customer_128,Pune,2025-04-29,170304.0,2025.0,9.0,Saturday,423,205712.0,7,Large,558218.0,3,93036.33333333333,5,3,New or Inactive,728920.2033898305
O0710,P043,1,Product_43,Clothing,52101.0,C099,2025-05-14,South,Customer_99,Delhi,2025-06-29,52101.0,2025.0,5.0,Wednesday,362,268161.0,5,Large,1318700.0,4,109891.66666666667,12,5,Explorers,1159932.0363636364
O0949,P025,4,Product_25,Sports,10205.0,C164,2025-04-06,West,Customer_164,Mumbai,2024-11-17,40820.0,2025.0,4.0,Sunday,586,432597.0,17,,3230728.0,7,119656.5925925926,21,5,High‑Value Regulars,2425420.28
O0427,P044,3,Product_44,Electronics,25570.0,C147,2025-08-19,South,Customer_147,Mumbai,2025-10-29,76710.0,2025.0,8.0,Tuesday,240,484895.0,14,,1569265.0,7,98079.0625,11,5,Frequent but Low‑Value,1457817.2857142857
O0990,P036,1,Product_36,Clothing,52921.0,C094,2025-10-06,Central,Customer_94,Delhi,2025-01-06,52921.0,2025.0,10.0,Monday,536,246425.0,14,,1193400.0,6,70200.0,14,4,New or Inactive,728920.2033898305
O0014,P048,3,Product_48,Home & Kitchen,23415.0,C134,2025-01-01,Central,Customer_134,Lucknow,2024-02-25,70245.0,2025.0,1.0,Wednesday,852,230417.0,11,,230417.0,1,76805.66666666667,3,2,New or Inactive,728920.2033898305
O0208,P040,4,Product_40,Furniture,51774.0,C105,2025-10-10,North,Customer_105,Pune,2025-07-06,207096.0,2025.0,10.0,Friday,355,490871.0,11,,1223584.0,7,94121.84615384616,12,5,Frequent but Low‑Value,1457817.2857142857
O0850,P015,3,Product_15,Electronics,22359.0,C146,2025-12-21,West,Customer_146,Hyderabad,2024-04-10,67077.0,2025.0,12.0,Sunday,807,521721.0,18,,1915510.0,6,87068.63636363637,16,5,Loyal Spenders,2089813.5238095238
O0774,P038,5,Product_38,Home & Kitchen,2124.0,C016,2025-05-21,Central,Customer_16,Jaipur,2024-01-07,10620.0,2025.0,5.0,Wednesday,901,66163.0,12,,2240996.0,6,86192.15384615384,20,5,Loyal Spenders,2089813.5238095238
O0757,P039,2,Product_39,Clothing,48771.0,C064,2025-04-28,West,Customer_64,Indore,2025-08-20,97542.0,2025.0,4.0,Monday,310,324614.0,6,Large,903815.0,4,90381.5,9,4,New or Inactive,728920.2033898305
O0795,P047,2,Product_47,Clothing,54015.0,C123,2025-04-22,South,Customer_123,Pune,2024-10-12,108030.0,2025.0,4.0,Tuesday,622,781816.0,15,,1386794.0,4,138679.4,9,5,Explorers,1159932.0363636364
O0302,P029,2,Product_29,Electronics,59411.0,C158,2025-09-08,West,Customer_158,Lucknow,2025-07-23,118822.0,2025.0,9.0,Monday,338,308852.0,10,,1014590.0,4,92235.45454545454,10,4,New or Inactive,728920.2033898305
O0700,P005,2,Product_5,Electronics,49155.0,C070,2025-08-28,South,Customer_70,Bhopal,2024-06-12,98310.0,2025.0,8.0,Thursday,744,353802.0,7,Large,942918.0,4,85719.81818181818,10,5,Explorers,1159932.0363636364
O0986,P012,5,Product_12,Electronics,6548.0,C200,2025-03-28,West,Customer_200,Mumbai,2025-11-14,32740.0,2025.0,3.0,Friday,224,249685.0,11,,1124917.0,3,124990.77777777778,8,3,Occasional Buyers,985968.4242424242
O0123,P025,1,Product_25,Sports,10205.0,C122,2025-12-20,West,Customer_122,Delhi,2025-06-10,10205.0,2025.0,12.0,Saturday,381,329961.0,15,,701124.0,4,70112.4,10,4,New or Inactive,728920.2033898305
O0439,P018,5,Product_18,Home & Kitchen,36654.0,C085,2025-02-03,North,Customer_85,Hyderabad,2024-04-18,183270.0,2025.0,2.0,Monday,799,183270.0,5,Large,2036339.0,8,119784.64705882352,14,5,High‑Value Regulars,2425420.28
O0271,P009,2,Product_9,Furniture,13842.0,C174,2025-05-09,South,Customer_174,Kolkata,2024-09-09,27684.0,2025.0,5.0,Friday,655,137646.0,5,Large,2306884.0,6,92275.36,22,5,Loyal Spenders,2089813.5238095238
O0599,P017,1,Product_17,Furniture,11089.0,C037,2025-11-07,East,Customer_37,Chennai,2025-10-12,11089.0,2025.0,11.0,Friday,257,87266.0,6,Large,2064199.0,8,89747.78260869565,19,5,High‑Value Regulars,2425420.28
O0339,P030,2,Product_30,Furniture,14267.0,C130,2025-08-21,Central,Customer_130,Delhi,2024-04-09,28534.0,2025.0,8.0,Thursday,808,49908.0,4,Medium,2263853.0,10,87071.26923076923,21,5,High‑Value Regulars,2425420.28
O0041,P010,3,Product_10,Furniture,33622.0,C103,2025-09-11,South,Customer_103,Jaipur,2025-06-24,100866.0,2025.0,9.0,Thursday,367,717846.0,17,,2099535.0,5,110501.84210526316,16,4,Occasional Buyers,985968.4242424242
O0612,P004,5,Product_4,Electronics,58808.0,C024,2025-01-12,West,Customer_24,Kolkata,2024-09-27,294040.0,2025.0,1.0,Sunday,637,316399.0,6,Large,1813274.0,6,106663.17647058824,13,5,Loyal Spenders,2089813.5238095238
O0864,P043,3,Product_43,Clothing,52101.0,C020,2025-04-29,East,Customer_20,Pune,2024-12-10,156303.0,2025.0,4.0,Tuesday,563,156303.0,3,Medium,1246106.0,5,103842.16666666667,12,4,New or Inactive,728920.2033898305
O0503,P037,5,Product_37,Clothing,58264.0,C142,2025-09-17,North,Customer_142,Bangalore,2025-03-08,291320.0,2025.0,9.0,Wednesday,475,499386.0,13,,3603752.0,10,112617.25,23,5,High‑Value Regulars,2425420.28
O0367,P005,3,Product_5,Electronics,49155.0,C037,2025-04-03,Central,Customer_37,Chennai,2025-10-12,147465.0,2025.0,4.0,Thursday,257,572480.0,21,,2064199.0,8,89747.78260869565,19,5,High‑Value Regulars,2425420.28
O0539,P015,2,Product_15,Electronics,22359.0,C037,2025-01-16,Central,Customer_37,Chennai,2025-10-12,44718.0,2025.0,1.0,Thursday,257,379133.0,12,,2064199.0,8,89747.78260869565,19,5,High‑Value Regulars,2425420.28
O0534,P005,5,Product_5,Electronics,49155.0,C115,2025-06-29,North,Customer_115,Kolkata,2025-07-21,245775.0,2025.0,6.0,Sunday,340,599014.0,19,,2256047.0,7,107430.80952380953,16,5,High‑Value Regulars,2425420.28
O0164,P027,5,Product_27,Electronics,20702.0,C105,2025-01-02,West,Customer_105,Pune,2025-07-06,103510.0,2025.0,1.0,Thursday,355,103510.0,5,Large,1223584.0,7,94121.84615384616,12,5,Frequent but Low‑Value,1457817.2857142857
O0550,P026,1,Product_26,Home & Kitchen,8852.0,C128,2025-04-06,Central,Customer_128,Pune,2025-04-29,8852.0,2025.0,4.0,Sunday,423,242352.0,5,Large,558218.0,3,93036.33333333333,5,3,New or Inactive,728920.2033898305
O0358,P015,2,Product_15,Electronics,22359.0,C028,2025-04-25,East,Customer_28,Hyderabad,2024-10-27,44718.0,2025.0,4.0,Friday,607,210948.0,8,Large,588515.0,3,65390.555555555555,7,3,New or Inactive,728920.2033898305
O0680,P022,3,Product_22,Clothing,36255.0,C172,2025-01-26,Central,Customer_172,Bhopal,2024-08-28,108765.0,2025.0,1.0,Sunday,667,156807.0,6,Large,1588890.0,6,93464.11764705883,13,4,New or Inactive,728920.2033898305
O0370,P019,2,Product_19,Home & Kitchen,37259.0,C192,2025-02-16,Central,Customer_192,Hyderabad,2024-09-28,74518.0,2025.0,2.0,Sunday,636,626718.0,12,,3130191.0,9,104339.7,25,5,High‑Value Regulars,2425420.28
O0974,P049,5,Product_49,Furniture,54274.0,C036,2025-05-28,South,Customer_36,Indore,2024-10-11,271370.0,2025.0,5.0,Wednesday,623,714428.0,16,,3480698.0,10,91597.31578947368,23,5,High‑Value Regulars,2425420.28
O0544,P031,5,Product_31,Clothing,44208.0,C040,2025-11-06,West,Customer_40,Pune,2025-11-17,221040.0,2025.0,11.0,Thursday,221,357366.0,10,,2026075.0,7,92094.31818181818,19,5,High‑Value Regulars,2425420.28
O0844,P049,1,Product_49,Furniture,54274.0,C142,2025-07-13,West,Customer_142,Bangalore,2025-03-08,54274.0,2025.0,7.0,Sunday,475,598115.0,14,,3603752.0,10,112617.25,23,5,High‑Value Regulars,2425420.28
O0118,P043,3,Product_43,Clothing,52101.0,C072,2025-06-24,Central,Customer_72,Kolkata,2024-03-06,156303.0,2025.0,6.0,Tuesday,842,251128.0,8,Large,1146597.0,6,81899.78571428571,10,5,Explorers,1159932.0363636364
O0457,P016,5,Product_16,Clothing,42253.0,C034,2025-11-13,Central,Customer_34,Jaipur,2024-03-22,211265.0,2025.0,11.0,Thursday,826,565758.0,21,,1426002.0,5,79222.33333333333,14,5,Explorers,1159932.0363636364
O0941,P040,2,Product_40,Furniture,51774.0,C018,2025-06-13,East,Customer_18,Indore,2024-12-14,103548.0,2025.0,6.0,Friday,559,672330.0,17,,1804969.0,5,106174.64705882352,14,4,Occasional Buyers,985968.4242424242
O0982,P003,3,Product_3,Clothing,17832.0,C022,2025-03-27,Central,Customer_22,Indore,2024-04-09,53496.0,2025.0,3.0,Thursday,808,511711.0,16,,1337021.0,5,95501.5,12,5,Explorers,1159932.0363636364
O0391,P008,4,Product_8,Sports,14303.0,C181,2025-09-30,South,Customer_181,Pune,2025-11-16,57212.0,2025.0,9.0,Tuesday,222,387909.0,10,,1753310.0,7,87665.5,14,5,Frequent but Low‑Value,1457817.2857142857
O0263,P035,3,Product_35,Clothing,16014.0,C148,2025-07-03,East,Customer_148,Hyderabad,2024-01-16,48042.0,2025.0,7.0,Thursday,892,401471.0,12,,966938.0,4,87903.45454545454,9,4,New or Inactive,728920.2033898305
O0026,P034,3,Product_34,Home & Kitchen,41175.0,C141,2025-07-27,North,Customer_141,Hyderabad,2025-04-04,123525.0,2025.0,7.0,Sunday,448,123525.0,3,Medium,886077.0,5,68159.76923076923,11,5,Explorers,1159932.0363636364
O0527,P033,4,Product_33,Sports,58442.0,C187,2025-02-12,West,Customer_187,Ahmedabad,2024-03-15,233768.0,2025.0,2.0,Wednesday,833,271698.0,6,Large,927986.0,4,84362.36363636363,10,5,Explorers,1159932.0363636364
O0499,P003,3,Product_3,Clothing,17832.0,C107,2025-10-20,South,Customer_107,Pune,2025-12-31,53496.0,2025.0,10.0,Monday,177,370205.0,13,,1628709.0,8,74032.22727272728,17,5,Frequent but Low‑Value,1457817.2857142857
O0920,P042,2,Product_42,Clothing,17985.0,C178,2025-09-17,West,Customer_178,Bhopal,2025-08-20,35970.0,2025.0,9.0,Wednesday,310,35970.0,2,Small,477651.0,3,68235.85714285714,7,4,New or Inactive,728920.2033898305
O0329,P033,1,Product_33,Sports,58442.0,C118,2025-06-04,North,Customer_118,Delhi,2025-12-25,58442.0,2025.0,6.0,Wednesday,183,224030.0,4,Medium,1144215.0,5,95351.25,10,5,Explorers,1159932.0363636364
O0971,P007,2,Product_7,Furniture,18965.0,C048,2025-08-05,West,Customer_48,Bhopal,2025-12-05,37930.0,2025.0,8.0,Tuesday,203,650978.0,16,,2085906.0,6,122700.35294117648,13,5,Loyal Spenders,2089813.5238095238
O0995,P050,5,Product_50,Clothing,15109.0,C090,2025-05-15,North,Customer_90,Bangalore,2025-07-06,75545.0,2025.0,5.0,Thursday,355,643970.0,15,,1408452.0,6,93896.8,14,5,Explorers,1159932.0363636364
